seconds,level,variables,used,original,conflicts,learned,limit,agility,MB
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
5.3,37.5,1597,99.9,317,81476,7913,13081,11.4,19.2
3.8,33.6,1528,99.9,313,71868,9537,11892,10.7,19.6
0.6,28.8,1521,99.8,315,18901,5002,6105,10.0,18.8
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.3,32.3,1792,98.7,329,7666,2663,3792,9.5,18.4
0.5,27.8,1352,99.9,293,11279,2925,4588,13.6,18.4
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
1.1,36.4,1544,99.9,315,24197,5272,6715,11.9,18.9
0.8,40.4,1713,99.9,330,20281,5673,6105,9.2,19.3
0.2,26.0,1683,98.9,326,4945,2187,3135,9.8,18.3
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.4,27.8,1656,98.3,321,11213,4225,4588,10.5,18.7
0.3,31.7,1682,98.8,326,5934,3221,3448,10.9,18.7
2.9,33.1,1481,100.0,304,56897,5774,10811,11.7,18.9
0.5,32.5,1693,98.9,329,12339,4560,5046,11.8,19.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.2,23.7,1094,99.4,258,5174,1114,3448,12.2,18.2
1.0,30.2,1684,100.0,322,25135,6237,7386,11.1,19.1
14.6,37.3,1787,100.0,331,274e3,14096,23169,10.2,20.4
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
1.4,32.1,1348,99.9,291,38603,5898,8936,12.1,18.8
0.2,28.2,1268,99.7,318,5131,1914,3135,10.1,18.3
5.5,36.2,1656,100.0,324,126e3,8360,15827,10.2,19.0
0.5,28.5,1508,99.7,315,14016,4478,5550,12.7,18.7
0.4,29.5,1623,99.2,317,10887,3314,4588,9.4,18.4
1.8,32.0,1651,99.8,326,48832,9044,9829,11.0,19.5
1.2,33.7,1647,99.8,325,29797,4392,7386,11.5,18.6
1.1,29.3,1757,98.6,330,26759,4230,7386,10.1,18.5
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.8,30.3,1569,99.9,316,18274,5745,6105,11.7,19.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.9,23.2,1642,98.6,319,25260,3451,7386,10.5,18.5
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
1.6,31.2,1382,99.8,292,35248,4457,8124,9.8,18.6
0.4,31.1,1346,99.9,309,11149,3739,4588,13.7,18.7
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.4,26.1,1538,99.1,308,11742,4027,5046,12.0,18.6
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.7,30.0,1777,99.6,328,16094,5021,5550,11.0,19.1
0.6,30.0,1750,99.7,333,14938,5461,5550,11.6,19.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.4,33.3,1614,99.9,313,8923,3795,4171,9.7,18.7
1.0,28.7,1561,99.9,313,26835,3973,7386,10.4,18.5
0.5,39.2,1783,99.7,330,8346,3901,4171,11.6,19.0
0.5,24.3,1503,98.7,297,14510,4625,5550,10.1,18.7
0.2,30.2,1560,98.6,322,5957,3163,3448,11.6,18.6
5.7,34.9,1578,100.0,315,127e3,12896,15827,10.7,20.1
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.8,33.5,1762,99.7,335,18587,4002,6105,9.8,18.7
0.5,29.2,1191,100.0,274,10961,3083,4588,12.4,18.4
0.5,30.3,1299,99.9,292,11290,3799,4588,12.0,18.7
0.5,29.5,1608,99.8,326,14140,5057,5550,14.4,19.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.2,30.5,1746,99.0,330,4087,2855,2850,10.5,18.6
1.1,33.7,1647,99.8,325,29797,4392,7386,11.5,18.6
0.2,27.5,1083,99.1,265,5706,1343,3448,11.4,18.2
0.2,33.5,1418,99.3,311,5364,2319,3448,9.9,18.4
0.2,29.9,1630,98.7,335,3642,2358,2850,9.4,18.4
65.4,40.5,1633,100.0,314,726e3,33620,37310,13.8,26.5
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
2.4,28.5,1493,99.9,303,67343,10761,11892,10.3,19.8
1.1,34.9,1678,99.7,322,22611,4118,6715,9.7,18.6
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.5,31.3,1358,99.2,295,13486,2127,5046,10.5,18.3
0.2,25.4,1223,99.6,277,6995,3486,3792,12.7,18.6
0.5,32.2,1254,99.9,301,13139,2432,5046,12.5,18.3
0.2,31.6,1678,99.4,332,5872,2967,3448,10.8,18.4
3.5,34.6,1604,100.0,316,73127,8864,11892,13.1,19.6
1.1,37.5,1783,98.7,332,21824,6850,6715,11.2,19.2
0.4,35.2,1372,99.4,287,8974,2927,4171,10.4,18.7
0.2,32.8,945,100.0,268,4569,1507,3135,11.5,18.2
0.1,24.7,1223,99.5,281,3746,1914,2850,9.8,18.3
1.6,33.2,1717,99.9,332,38776,4944,8936,10.9,18.7
0.2,30.4,1341,100.0,283,6984,1795,3792,10.9,18.3
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.2,29.7,1616,98.9,317,4481,2994,3135,9.3,18.6
3.0,34.6,1569,99.9,313,66366,9267,11892,10.8,19.5
4.0,33.4,1644,100.0,325,75035,9196,11892,11.4,19.5
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.1,24.6,1407,97.6,339,4507,2952,3135,9.9,18.4
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
1.8,35.2,1502,99.9,299,33819,5588,8124,9.1,19.0
0.3,25.7,1106,99.5,259,8783,1090,4171,13.7,18.2
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
4.7,37.5,1597,99.9,317,81476,7913,13081,11.4,19.2
3.7,33.6,1528,99.9,313,71868,9537,11892,10.7,19.6
0.7,28.8,1521,99.8,315,18901,5002,6105,10.0,18.8
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.3,32.3,1792,98.7,329,7666,2663,3792,9.5,18.4
0.6,27.8,1352,99.9,293,11279,2925,4588,13.6,18.4
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
1.2,36.4,1544,99.9,315,24197,5272,6715,11.9,18.9
0.9,40.4,1713,99.9,330,20281,5673,6105,9.2,19.3
0.2,26.0,1683,98.9,326,4945,2187,3135,9.8,18.3
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.4,27.8,1656,98.3,321,11213,4225,4588,10.5,18.7
0.3,31.7,1682,98.8,326,5934,3221,3448,10.9,18.7
3.7,33.1,1481,100.0,304,56897,5774,10811,11.7,18.9
0.5,32.5,1693,98.9,329,12339,4560,5046,11.8,19.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.2,23.7,1094,99.4,258,5174,1114,3448,12.2,18.2
1.3,30.2,1684,100.0,322,25135,6237,7386,11.1,19.1
14.8,37.3,1787,100.0,331,274e3,14096,23169,10.2,20.4
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
1.4,32.1,1348,99.9,291,38603,5898,8936,12.1,18.8
0.2,28.2,1268,99.7,318,5131,1914,3135,10.1,18.3
5.4,36.2,1656,100.0,324,126e3,8360,15827,10.2,19.0
0.5,28.5,1508,99.7,315,14016,4478,5550,12.7,18.7
0.3,29.5,1623,99.2,317,10887,3314,4588,9.4,18.4
1.8,32.0,1651,99.8,326,48832,9044,9829,11.0,19.5
1.1,33.7,1647,99.8,325,29797,4392,7386,11.5,18.6
1.0,29.3,1757,98.6,330,26759,4230,7386,10.1,18.5
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.8,30.3,1569,99.9,316,18274,5745,6105,11.7,19.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
1.1,23.2,1642,98.6,319,25260,3451,7386,10.5,18.5
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
2.3,31.2,1382,99.8,292,35248,4457,8124,9.8,18.6
0.5,31.1,1346,99.9,309,11149,3739,4588,13.7,18.7
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.5,26.1,1538,99.1,308,11742,4027,5046,12.0,18.6
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.6,30.0,1777,99.6,328,16094,5021,5550,11.0,19.1
0.6,30.0,1750,99.7,333,14938,5461,5550,11.6,19.0
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
0.5,33.3,1614,99.9,313,8923,3795,4171,9.7,18.7
1.2,28.7,1561,99.9,313,26835,3973,7386,10.4,18.5
1.0,39.2,1783,99.7,330,8346,3901,4171,11.6,19.0
0.9,24.3,1503,98.7,297,14510,4625,5550,10.1,18.7
0.3,30.7,1733,99.6,337,5641,2922,3448,12.3,18.7
2.0,30.9,1347,100.0,291,33685,5491,8124,11.9,18.8
0.0,0.0,0,100.0,625,0,0,0,0.0,18.0
1.0,33.8,1411,100.0,310,18522,5078,6105,13.3,19.3
